"","gene","abundance","mice","day","background","pool"
"1","PBANKA_031260",0.00732176494472067,"m1",7,"P_BL6","poolC4"
"2","PBANKA_101810",0.0159747598793906,"m1",7,"P_BL6","poolC4"
"3","PBANKA_144380",NA,"m1",7,"P_BL6","poolC4"
"4","PBANKA_082040",0.206340648442128,"m1",7,"P_BL6","poolC4"
"5","PBANKA_041050",NA,"m1",7,"P_BL6","poolC4"
"6","PBANKA_142220",1.01106917736643,"m1",7,"P_BL6","poolC4"
"7","PBANKA_030600",NA,"m1",7,"P_BL6","poolC4"
"8","PBANKA_101700",0.216324873366747,"m1",7,"P_BL6","poolC4"
"9","PBANKA_131140",0.660955690009784,"m1",7,"P_BL6","poolC4"
"10","PBANKA_031580",0.579085045627908,"m1",7,"P_BL6","poolC4"
"11","PBANKA_051490",0.652968310070089,"m1",7,"P_BL6","poolC4"
"12","PBANKA_123360",0.0645646545125369,"m1",7,"P_BL6","poolC4"
"13","PBANKA_135260",3.43257652908405,"m1",7,"P_BL6","poolC4"
"14","PBANKA_121260",1.29595239521556,"m1",7,"P_BL6","poolC4"
"15","PBANKA_113980",0.3800661621305,"m1",7,"P_BL6","poolC4"
"16","PBANKA_112810",0.242283858170757,"m1",7,"P_BL6","poolC4"
"17","PBANKA_103520",0.171063053708474,"m1",7,"P_BL6","poolC4"
"18","PBANKA_101750",NA,"m1",7,"P_BL6","poolC4"
"19","PBANKA_140410",0.0765457244220798,"m1",7,"P_BL6","poolC4"
"20","PBANKA_051300",0.834015588703182,"m1",7,"P_BL6","poolC4"
"21","PBANKA_031480",3.35536518966699,"m1",7,"P_BL6","poolC4"
"22","PBANKA_051500",0.000665614994974607,"m1",7,"P_BL6","poolC4"
"23","PBANKA_080690",0.111157704160759,"m1",7,"P_BL6","poolC4"
"24","PBANKA_082320",0.733507724462017,"m1",7,"P_BL6","poolC4"
"25","PBANKA_100640",0.999088107456885,"m1",7,"P_BL6","poolC4"
"26","PBANKA_103780",0.189034658572788,"m1",7,"P_BL6","poolC4"
"27","PBANKA_145770",0.629671785245978,"m1",7,"P_BL6","poolC4"
"28","PBANKA_133680",NA,"m1",7,"P_BL6","poolC4"
"29","PBANKA_091600",0.0918548693064957,"m1",7,"P_BL6","poolC4"
"30","PBANKA_131720",0.00266245997989843,"m1",7,"P_BL6","poolC4"
"31","PBANKA_112240",NA,"m1",7,"P_BL6","poolC4"
"32","PBANKA_071490",0.0512523546130447,"m1",7,"P_BL6","poolC4"
"33","PBANKA_140160",0.0326151347537557,"m1",7,"P_BL6","poolC4"
"34","PBANKA_103440",2.33630863236087,"m1",7,"P_BL6","poolC4"
"35","PBANKA_133580",0.61835633033141,"m1",7,"P_BL6","poolC4"
"36","PBANKA_093290",2.42683227167742,"m1",7,"P_BL6","poolC4"
"37","PBANKA_132910",4.24862051292292,"m1",7,"P_BL6","poolC4"
"38","PBANKA_146060",0.869958798431811,"m1",7,"P_BL6","poolC4"
"39","PBANKA_110420",0.0133122998994921,"m1",7,"P_BL6","poolC4"
"40","PBANKA_031590",2.3775767620493,"m1",7,"P_BL6","poolC4"
"41","PBANKA_051760",0.408021991919434,"m1",7,"P_BL6","poolC4"
"42","PBANKA_070700",0.659624460019835,"m1",7,"P_BL6","poolC4"
"43","PBANKA_031180",0.0712208044622829,"m1",7,"P_BL6","poolC4"
"44","PBANKA_030240",0.077876954412029,"m1",7,"P_BL6","poolC4"
"45","PBANKA_140070",0.0232965248241112,"m1",7,"P_BL6","poolC4"
"46","PBANKA_111060",0.206340648442128,"m1",7,"P_BL6","poolC4"
"47","PBANKA_143630",1.07829629185886,"m1",7,"P_BL6","poolC4"
"48","PBANKA_052230",2.04210680458209,"m1",7,"P_BL6","poolC4"
"49","PBANKA_143060",2.30569034259204,"m1",7,"P_BL6","poolC4"
"50","PBANKA_144900",NA,"m1",7,"P_BL6","poolC4"
"51","PBANKA_131530",0.776107084140392,"m1",7,"P_BL6","poolC4"
"52","PBANKA_134630",1.42907539421048,"m1",7,"P_BL6","poolC4"
"53","PBANKA_135960",NA,"m1",7,"P_BL6","poolC4"
"54","PBANKA_103240",0.417340601849078,"m1",7,"P_BL6","poolC4"
"55","PBANKA_111430",0.115817009125582,"m1",7,"P_BL6","poolC4"
"56","PBANKA_062030",0.674267989909277,"m1",7,"P_BL6","poolC4"
"57","PBANKA_093080",0.110492089165785,"m1",7,"P_BL6","poolC4"
"58","PBANKA_143440",0.247608778130554,"m1",7,"P_BL6","poolC4"
"59","PBANKA_110430",NA,"m1",7,"P_BL6","poolC4"
"60","PBANKA_102460",0.293536212783802,"m1",7,"P_BL6","poolC4"
"61","PBANKA_010110",3.44655444397851,"m1",7,"P_BL6","poolC4"
"62","PBANKA_020790",0.0665614994974607,"m1",7,"P_BL6","poolC4"
"63","PBANKA_120290",0.0738832644421814,"m1",7,"P_BL6","poolC4"
"64","PBANKA_071020",1.16549185620054,"m1",7,"P_BL6","poolC4"
"65","PBANKA_093100",0.434646591718418,"m1",7,"P_BL6","poolC4"
"66","PBANKA_111760",0.00133122998994921,"m1",7,"P_BL6","poolC4"
"67","PBANKA_110140",NA,"m1",7,"P_BL6","poolC4"
